"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/01/2025 08:00:00 - 30/01/2025 08:15:00","BZN|NO2","Without Sequence","101.03","",""
"30/01/2025 08:15:00 - 30/01/2025 08:30:00","BZN|NO2","Without Sequence","101.03","",""
"30/01/2025 08:30:00 - 30/01/2025 08:45:00","BZN|NO2","Without Sequence","101.03","",""
"30/01/2025 08:45:00 - 30/01/2025 09:00:00","BZN|NO2","Without Sequence","101.03","",""
"30/01/2025 09:00:00 - 30/01/2025 09:15:00","BZN|NO2","Without Sequence","102.41","",""
"30/01/2025 09:15:00 - 30/01/2025 09:30:00","BZN|NO2","Without Sequence","102.41","",""
"30/01/2025 09:30:00 - 30/01/2025 09:45:00","BZN|NO2","Without Sequence","102.41","",""
"30/01/2025 09:45:00 - 30/01/2025 10:00:00","BZN|NO2","Without Sequence","102.41","",""
"30/01/2025 10:00:00 - 30/01/2025 10:15:00","BZN|NO2","Without Sequence","89.26","",""
"30/01/2025 10:15:00 - 30/01/2025 10:30:00","BZN|NO2","Without Sequence","89.26","",""
"30/01/2025 10:30:00 - 30/01/2025 10:45:00","BZN|NO2","Without Sequence","89.26","",""
"30/01/2025 10:45:00 - 30/01/2025 11:00:00","BZN|NO2","Without Sequence","89.26","",""
"30/01/2025 11:00:00 - 30/01/2025 11:15:00","BZN|NO2","Without Sequence","67.25","",""
"30/01/2025 11:15:00 - 30/01/2025 11:30:00","BZN|NO2","Without Sequence","67.25","",""
"30/01/2025 11:30:00 - 30/01/2025 11:45:00","BZN|NO2","Without Sequence","67.25","",""
"30/01/2025 11:45:00 - 30/01/2025 12:00:00","BZN|NO2","Without Sequence","67.25","",""
"30/01/2025 12:00:00 - 30/01/2025 12:15:00","BZN|NO2","Without Sequence","82.35","",""
"30/01/2025 12:15:00 - 30/01/2025 12:30:00","BZN|NO2","Without Sequence","82.35","",""
"30/01/2025 12:30:00 - 30/01/2025 12:45:00","BZN|NO2","Without Sequence","82.35","",""
"30/01/2025 12:45:00 - 30/01/2025 13:00:00","BZN|NO2","Without Sequence","82.35","",""
"30/01/2025 13:00:00 - 30/01/2025 13:15:00","BZN|NO2","Without Sequence","74.45","",""
"30/01/2025 13:15:00 - 30/01/2025 13:30:00","BZN|NO2","Without Sequence","74.45","",""
"30/01/2025 13:30:00 - 30/01/2025 13:45:00","BZN|NO2","Without Sequence","74.45","",""
"30/01/2025 13:45:00 - 30/01/2025 14:00:00","BZN|NO2","Without Sequence","74.45","",""
"30/01/2025 14:00:00 - 30/01/2025 14:15:00","BZN|NO2","Without Sequence","86.37","",""
"30/01/2025 14:15:00 - 30/01/2025 14:30:00","BZN|NO2","Without Sequence","86.37","",""
"30/01/2025 14:30:00 - 30/01/2025 14:45:00","BZN|NO2","Without Sequence","86.37","",""
"30/01/2025 14:45:00 - 30/01/2025 15:00:00","BZN|NO2","Without Sequence","86.37","",""
"30/01/2025 15:00:00 - 30/01/2025 15:15:00","BZN|NO2","Without Sequence","64.06","",""
"30/01/2025 15:15:00 - 30/01/2025 15:30:00","BZN|NO2","Without Sequence","64.06","",""
"30/01/2025 15:30:00 - 30/01/2025 15:45:00","BZN|NO2","Without Sequence","64.06","",""
"30/01/2025 15:45:00 - 30/01/2025 16:00:00","BZN|NO2","Without Sequence","64.06","",""
"30/01/2025 16:00:00 - 30/01/2025 16:15:00","BZN|NO2","Without Sequence","76.30","",""
"30/01/2025 16:15:00 - 30/01/2025 16:30:00","BZN|NO2","Without Sequence","76.30","",""
"30/01/2025 16:30:00 - 30/01/2025 16:45:00","BZN|NO2","Without Sequence","76.30","",""
"30/01/2025 16:45:00 - 30/01/2025 17:00:00","BZN|NO2","Without Sequence","76.30","",""
"30/01/2025 17:00:00 - 30/01/2025 17:15:00","BZN|NO2","Without Sequence","104.37","",""
"30/01/2025 17:15:00 - 30/01/2025 17:30:00","BZN|NO2","Without Sequence","104.37","",""
"30/01/2025 17:30:00 - 30/01/2025 17:45:00","BZN|NO2","Without Sequence","104.37","",""
"30/01/2025 17:45:00 - 30/01/2025 18:00:00","BZN|NO2","Without Sequence","104.37","",""
"30/01/2025 18:00:00 - 30/01/2025 18:15:00","BZN|NO2","Without Sequence","77.27","",""
"30/01/2025 18:15:00 - 30/01/2025 18:30:00","BZN|NO2","Without Sequence","77.27","",""
"30/01/2025 18:30:00 - 30/01/2025 18:45:00","BZN|NO2","Without Sequence","77.27","",""
"30/01/2025 18:45:00 - 30/01/2025 19:00:00","BZN|NO2","Without Sequence","77.27","",""
"30/01/2025 19:00:00 - 30/01/2025 19:15:00","BZN|NO2","Without Sequence","69.92","",""
"30/01/2025 19:15:00 - 30/01/2025 19:30:00","BZN|NO2","Without Sequence","69.92","",""
"30/01/2025 19:30:00 - 30/01/2025 19:45:00","BZN|NO2","Without Sequence","69.92","",""
"30/01/2025 19:45:00 - 30/01/2025 20:00:00","BZN|NO2","Without Sequence","69.92","",""
"30/01/2025 20:00:00 - 30/01/2025 20:15:00","BZN|NO2","Without Sequence","58.97","",""
"30/01/2025 20:15:00 - 30/01/2025 20:30:00","BZN|NO2","Without Sequence","58.97","",""
"30/01/2025 20:30:00 - 30/01/2025 20:45:00","BZN|NO2","Without Sequence","58.97","",""
"30/01/2025 20:45:00 - 30/01/2025 21:00:00","BZN|NO2","Without Sequence","58.97","",""
"30/01/2025 21:00:00 - 30/01/2025 21:15:00","BZN|NO2","Without Sequence","53.27","",""
"30/01/2025 21:15:00 - 30/01/2025 21:30:00","BZN|NO2","Without Sequence","53.27","",""
"30/01/2025 21:30:00 - 30/01/2025 21:45:00","BZN|NO2","Without Sequence","53.27","",""
"30/01/2025 21:45:00 - 30/01/2025 22:00:00","BZN|NO2","Without Sequence","53.27","",""
"30/01/2025 22:00:00 - 30/01/2025 22:15:00","BZN|NO2","Without Sequence","51.30","",""
"30/01/2025 22:15:00 - 30/01/2025 22:30:00","BZN|NO2","Without Sequence","51.30","",""
"30/01/2025 22:30:00 - 30/01/2025 22:45:00","BZN|NO2","Without Sequence","51.30","",""
"30/01/2025 22:45:00 - 30/01/2025 23:00:00","BZN|NO2","Without Sequence","51.30","",""
"30/01/2025 23:00:00 - 30/01/2025 23:15:00","BZN|NO2","Without Sequence","48.02","",""
"30/01/2025 23:15:00 - 30/01/2025 23:30:00","BZN|NO2","Without Sequence","48.02","",""
"30/01/2025 23:30:00 - 30/01/2025 23:45:00","BZN|NO2","Without Sequence","48.02","",""
"30/01/2025 23:45:00 - 31/01/2025 00:00:00","BZN|NO2","Without Sequence","48.02","",""
"31/01/2025 00:00:00 - 31/01/2025 00:15:00","BZN|NO2","Without Sequence","46.50","",""
"31/01/2025 00:15:00 - 31/01/2025 00:30:00","BZN|NO2","Without Sequence","46.50","",""
"31/01/2025 00:30:00 - 31/01/2025 00:45:00","BZN|NO2","Without Sequence","46.50","",""
"31/01/2025 00:45:00 - 31/01/2025 01:00:00","BZN|NO2","Without Sequence","46.50","",""
"31/01/2025 01:00:00 - 31/01/2025 01:15:00","BZN|NO2","Without Sequence","43.81","",""
"31/01/2025 01:15:00 - 31/01/2025 01:30:00","BZN|NO2","Without Sequence","43.81","",""
"31/01/2025 01:30:00 - 31/01/2025 01:45:00","BZN|NO2","Without Sequence","43.81","",""
"31/01/2025 01:45:00 - 31/01/2025 02:00:00","BZN|NO2","Without Sequence","43.81","",""
"31/01/2025 02:00:00 - 31/01/2025 02:15:00","BZN|NO2","Without Sequence","44.03","",""
"31/01/2025 02:15:00 - 31/01/2025 02:30:00","BZN|NO2","Without Sequence","44.03","",""
"31/01/2025 02:30:00 - 31/01/2025 02:45:00","BZN|NO2","Without Sequence","44.03","",""
"31/01/2025 02:45:00 - 31/01/2025 03:00:00","BZN|NO2","Without Sequence","44.03","",""
"31/01/2025 03:00:00 - 31/01/2025 03:15:00","BZN|NO2","Without Sequence","44.07","",""
"31/01/2025 03:15:00 - 31/01/2025 03:30:00","BZN|NO2","Without Sequence","44.07","",""
"31/01/2025 03:30:00 - 31/01/2025 03:45:00","BZN|NO2","Without Sequence","44.07","",""
"31/01/2025 03:45:00 - 31/01/2025 04:00:00","BZN|NO2","Without Sequence","44.07","",""
"31/01/2025 04:00:00 - 31/01/2025 04:15:00","BZN|NO2","Without Sequence","43.23","",""
"31/01/2025 04:15:00 - 31/01/2025 04:30:00","BZN|NO2","Without Sequence","43.23","",""
"31/01/2025 04:30:00 - 31/01/2025 04:45:00","BZN|NO2","Without Sequence","43.23","",""
"31/01/2025 04:45:00 - 31/01/2025 05:00:00","BZN|NO2","Without Sequence","43.23","",""
"31/01/2025 05:00:00 - 31/01/2025 05:15:00","BZN|NO2","Without Sequence","45.49","",""
"31/01/2025 05:15:00 - 31/01/2025 05:30:00","BZN|NO2","Without Sequence","45.49","",""
"31/01/2025 05:30:00 - 31/01/2025 05:45:00","BZN|NO2","Without Sequence","45.49","",""
"31/01/2025 05:45:00 - 31/01/2025 06:00:00","BZN|NO2","Without Sequence","45.49","",""
"31/01/2025 06:00:00 - 31/01/2025 06:15:00","BZN|NO2","Without Sequence","88.36","",""
"31/01/2025 06:15:00 - 31/01/2025 06:30:00","BZN|NO2","Without Sequence","88.36","",""
"31/01/2025 06:30:00 - 31/01/2025 06:45:00","BZN|NO2","Without Sequence","88.36","",""
"31/01/2025 06:45:00 - 31/01/2025 07:00:00","BZN|NO2","Without Sequence","88.36","",""
"31/01/2025 07:00:00 - 31/01/2025 07:15:00","BZN|NO2","Without Sequence","148.77","",""
"31/01/2025 07:15:00 - 31/01/2025 07:30:00","BZN|NO2","Without Sequence","148.77","",""
"31/01/2025 07:30:00 - 31/01/2025 07:45:00","BZN|NO2","Without Sequence","148.77","",""
"31/01/2025 07:45:00 - 31/01/2025 08:00:00","BZN|NO2","Without Sequence","148.77","",""
"31/01/2025 08:00:00 - 31/01/2025 08:15:00","BZN|NO2","Without Sequence","158.12","",""
"31/01/2025 08:15:00 - 31/01/2025 08:30:00","BZN|NO2","Without Sequence","158.12","",""
"31/01/2025 08:30:00 - 31/01/2025 08:45:00","BZN|NO2","Without Sequence","158.12","",""
"31/01/2025 08:45:00 - 31/01/2025 09:00:00","BZN|NO2","Without Sequence","158.12","",""
"31/01/2025 09:00:00 - 31/01/2025 09:15:00","BZN|NO2","Without Sequence","145.08","",""
"31/01/2025 09:15:00 - 31/01/2025 09:30:00","BZN|NO2","Without Sequence","145.08","",""
"31/01/2025 09:30:00 - 31/01/2025 09:45:00","BZN|NO2","Without Sequence","145.08","",""
"31/01/2025 09:45:00 - 31/01/2025 10:00:00","BZN|NO2","Without Sequence","145.08","",""
"31/01/2025 10:00:00 - 31/01/2025 10:15:00","BZN|NO2","Without Sequence","121.67","",""
"31/01/2025 10:15:00 - 31/01/2025 10:30:00","BZN|NO2","Without Sequence","121.67","",""
"31/01/2025 10:30:00 - 31/01/2025 10:45:00","BZN|NO2","Without Sequence","121.67","",""
"31/01/2025 10:45:00 - 31/01/2025 11:00:00","BZN|NO2","Without Sequence","121.67","",""
"31/01/2025 11:00:00 - 31/01/2025 11:15:00","BZN|NO2","Without Sequence","118.34","",""
"31/01/2025 11:15:00 - 31/01/2025 11:30:00","BZN|NO2","Without Sequence","118.34","",""
"31/01/2025 11:30:00 - 31/01/2025 11:45:00","BZN|NO2","Without Sequence","118.34","",""
"31/01/2025 11:45:00 - 31/01/2025 12:00:00","BZN|NO2","Without Sequence","118.34","",""
"31/01/2025 12:00:00 - 31/01/2025 12:15:00","BZN|NO2","Without Sequence","112.58","",""
"31/01/2025 12:15:00 - 31/01/2025 12:30:00","BZN|NO2","Without Sequence","112.58","",""
"31/01/2025 12:30:00 - 31/01/2025 12:45:00","BZN|NO2","Without Sequence","112.58","",""
"31/01/2025 12:45:00 - 31/01/2025 13:00:00","BZN|NO2","Without Sequence","112.58","",""
"31/01/2025 13:00:00 - 31/01/2025 13:15:00","BZN|NO2","Without Sequence","110.84","",""
"31/01/2025 13:15:00 - 31/01/2025 13:30:00","BZN|NO2","Without Sequence","110.84","",""
"31/01/2025 13:30:00 - 31/01/2025 13:45:00","BZN|NO2","Without Sequence","110.84","",""
"31/01/2025 13:45:00 - 31/01/2025 14:00:00","BZN|NO2","Without Sequence","110.84","",""
"31/01/2025 14:00:00 - 31/01/2025 14:15:00","BZN|NO2","Without Sequence","109.33","",""
"31/01/2025 14:15:00 - 31/01/2025 14:30:00","BZN|NO2","Without Sequence","109.33","",""
"31/01/2025 14:30:00 - 31/01/2025 14:45:00","BZN|NO2","Without Sequence","109.33","",""
"31/01/2025 14:45:00 - 31/01/2025 15:00:00","BZN|NO2","Without Sequence","109.33","",""
"31/01/2025 15:00:00 - 31/01/2025 15:15:00","BZN|NO2","Without Sequence","137.61","",""
"31/01/2025 15:15:00 - 31/01/2025 15:30:00","BZN|NO2","Without Sequence","137.61","",""
"31/01/2025 15:30:00 - 31/01/2025 15:45:00","BZN|NO2","Without Sequence","137.61","",""
"31/01/2025 15:45:00 - 31/01/2025 16:00:00","BZN|NO2","Without Sequence","137.61","",""
"31/01/2025 16:00:00 - 31/01/2025 16:15:00","BZN|NO2","Without Sequence","154.60","",""
"31/01/2025 16:15:00 - 31/01/2025 16:30:00","BZN|NO2","Without Sequence","154.60","",""
"31/01/2025 16:30:00 - 31/01/2025 16:45:00","BZN|NO2","Without Sequence","154.60","",""
"31/01/2025 16:45:00 - 31/01/2025 17:00:00","BZN|NO2","Without Sequence","154.60","",""
"31/01/2025 17:00:00 - 31/01/2025 17:15:00","BZN|NO2","Without Sequence","144.03","",""
"31/01/2025 17:15:00 - 31/01/2025 17:30:00","BZN|NO2","Without Sequence","144.03","",""
"31/01/2025 17:30:00 - 31/01/2025 17:45:00","BZN|NO2","Without Sequence","144.03","",""
"31/01/2025 17:45:00 - 31/01/2025 18:00:00","BZN|NO2","Without Sequence","144.03","",""
"31/01/2025 18:00:00 - 31/01/2025 18:15:00","BZN|NO2","Without Sequence","172.80","",""
"31/01/2025 18:15:00 - 31/01/2025 18:30:00","BZN|NO2","Without Sequence","172.80","",""
"31/01/2025 18:30:00 - 31/01/2025 18:45:00","BZN|NO2","Without Sequence","172.80","",""
"31/01/2025 18:45:00 - 31/01/2025 19:00:00","BZN|NO2","Without Sequence","172.80","",""
"31/01/2025 19:00:00 - 31/01/2025 19:15:00","BZN|NO2","Without Sequence","105.20","",""
"31/01/2025 19:15:00 - 31/01/2025 19:30:00","BZN|NO2","Without Sequence","105.20","",""
"31/01/2025 19:30:00 - 31/01/2025 19:45:00","BZN|NO2","Without Sequence","105.20","",""
"31/01/2025 19:45:00 - 31/01/2025 20:00:00","BZN|NO2","Without Sequence","105.20","",""
"31/01/2025 20:00:00 - 31/01/2025 20:15:00","BZN|NO2","Without Sequence","69.61","",""
"31/01/2025 20:15:00 - 31/01/2025 20:30:00","BZN|NO2","Without Sequence","69.61","",""
"31/01/2025 20:30:00 - 31/01/2025 20:45:00","BZN|NO2","Without Sequence","69.61","",""
"31/01/2025 20:45:00 - 31/01/2025 21:00:00","BZN|NO2","Without Sequence","69.61","",""
"31/01/2025 21:00:00 - 31/01/2025 21:15:00","BZN|NO2","Without Sequence","56.59","",""
"31/01/2025 21:15:00 - 31/01/2025 21:30:00","BZN|NO2","Without Sequence","56.59","",""
"31/01/2025 21:30:00 - 31/01/2025 21:45:00","BZN|NO2","Without Sequence","56.59","",""
"31/01/2025 21:45:00 - 31/01/2025 22:00:00","BZN|NO2","Without Sequence","56.59","",""
"31/01/2025 22:00:00 - 31/01/2025 22:15:00","BZN|NO2","Without Sequence","44.77","",""
"31/01/2025 22:15:00 - 31/01/2025 22:30:00","BZN|NO2","Without Sequence","44.77","",""
"31/01/2025 22:30:00 - 31/01/2025 22:45:00","BZN|NO2","Without Sequence","44.77","",""
"31/01/2025 22:45:00 - 31/01/2025 23:00:00","BZN|NO2","Without Sequence","44.77","",""
"31/01/2025 23:00:00 - 31/01/2025 23:15:00","BZN|NO2","Without Sequence","43.12","",""
"31/01/2025 23:15:00 - 31/01/2025 23:30:00","BZN|NO2","Without Sequence","43.12","",""
"31/01/2025 23:30:00 - 31/01/2025 23:45:00","BZN|NO2","Without Sequence","43.12","",""
"31/01/2025 23:45:00 - 01/02/2025 00:00:00","BZN|NO2","Without Sequence","43.12","",""
"01/02/2025 00:00:00 - 01/02/2025 00:15:00","BZN|NO2","Without Sequence","42.64","",""
"01/02/2025 00:15:00 - 01/02/2025 00:30:00","BZN|NO2","Without Sequence","42.64","",""
"01/02/2025 00:30:00 - 01/02/2025 00:45:00","BZN|NO2","Without Sequence","42.64","",""
"01/02/2025 00:45:00 - 01/02/2025 01:00:00","BZN|NO2","Without Sequence","42.64","",""
"01/02/2025 01:00:00 - 01/02/2025 01:15:00","BZN|NO2","Without Sequence","42.51","",""
"01/02/2025 01:15:00 - 01/02/2025 01:30:00","BZN|NO2","Without Sequence","42.51","",""
"01/02/2025 01:30:00 - 01/02/2025 01:45:00","BZN|NO2","Without Sequence","42.51","",""
"01/02/2025 01:45:00 - 01/02/2025 02:00:00","BZN|NO2","Without Sequence","42.51","",""
"01/02/2025 02:00:00 - 01/02/2025 02:15:00","BZN|NO2","Without Sequence","42.42","",""
"01/02/2025 02:15:00 - 01/02/2025 02:30:00","BZN|NO2","Without Sequence","42.42","",""
"01/02/2025 02:30:00 - 01/02/2025 02:45:00","BZN|NO2","Without Sequence","42.42","",""
"01/02/2025 02:45:00 - 01/02/2025 03:00:00","BZN|NO2","Without Sequence","42.42","",""
"01/02/2025 03:00:00 - 01/02/2025 03:15:00","BZN|NO2","Without Sequence","42.19","",""
"01/02/2025 03:15:00 - 01/02/2025 03:30:00","BZN|NO2","Without Sequence","42.19","",""
"01/02/2025 03:30:00 - 01/02/2025 03:45:00","BZN|NO2","Without Sequence","42.19","",""
"01/02/2025 03:45:00 - 01/02/2025 04:00:00","BZN|NO2","Without Sequence","42.19","",""
"01/02/2025 04:00:00 - 01/02/2025 04:15:00","BZN|NO2","Without Sequence","42.85","",""
"01/02/2025 04:15:00 - 01/02/2025 04:30:00","BZN|NO2","Without Sequence","42.85","",""
"01/02/2025 04:30:00 - 01/02/2025 04:45:00","BZN|NO2","Without Sequence","42.85","",""
"01/02/2025 04:45:00 - 01/02/2025 05:00:00","BZN|NO2","Without Sequence","42.85","",""
"01/02/2025 05:00:00 - 01/02/2025 05:15:00","BZN|NO2","Without Sequence","44.26","",""
"01/02/2025 05:15:00 - 01/02/2025 05:30:00","BZN|NO2","Without Sequence","44.26","",""
"01/02/2025 05:30:00 - 01/02/2025 05:45:00","BZN|NO2","Without Sequence","44.26","",""
"01/02/2025 05:45:00 - 01/02/2025 06:00:00","BZN|NO2","Without Sequence","44.26","",""
"01/02/2025 06:00:00 - 01/02/2025 06:15:00","BZN|NO2","Without Sequence","45.70","",""
"01/02/2025 06:15:00 - 01/02/2025 06:30:00","BZN|NO2","Without Sequence","45.70","",""
"01/02/2025 06:30:00 - 01/02/2025 06:45:00","BZN|NO2","Without Sequence","45.70","",""
"01/02/2025 06:45:00 - 01/02/2025 07:00:00","BZN|NO2","Without Sequence","45.70","",""
"01/02/2025 07:00:00 - 01/02/2025 07:15:00","BZN|NO2","Without Sequence","55.45","",""
"01/02/2025 07:15:00 - 01/02/2025 07:30:00","BZN|NO2","Without Sequence","55.45","",""
"01/02/2025 07:30:00 - 01/02/2025 07:45:00","BZN|NO2","Without Sequence","55.45","",""
"01/02/2025 07:45:00 - 01/02/2025 08:00:00","BZN|NO2","Without Sequence","55.45","",""
"01/02/2025 08:00:00 - 01/02/2025 08:15:00","BZN|NO2","Without Sequence","76.22","",""
"01/02/2025 08:15:00 - 01/02/2025 08:30:00","BZN|NO2","Without Sequence","76.22","",""
"01/02/2025 08:30:00 - 01/02/2025 08:45:00","BZN|NO2","Without Sequence","76.22","",""
"01/02/2025 08:45:00 - 01/02/2025 09:00:00","BZN|NO2","Without Sequence","76.22","",""
"01/02/2025 09:00:00 - 01/02/2025 09:15:00","BZN|NO2","Without Sequence","128.36","",""
"01/02/2025 09:15:00 - 01/02/2025 09:30:00","BZN|NO2","Without Sequence","128.36","",""
"01/02/2025 09:30:00 - 01/02/2025 09:45:00","BZN|NO2","Without Sequence","128.36","",""
"01/02/2025 09:45:00 - 01/02/2025 10:00:00","BZN|NO2","Without Sequence","128.36","",""
"01/02/2025 10:00:00 - 01/02/2025 10:15:00","BZN|NO2","Without Sequence","121.00","",""
"01/02/2025 10:15:00 - 01/02/2025 10:30:00","BZN|NO2","Without Sequence","121.00","",""
"01/02/2025 10:30:00 - 01/02/2025 10:45:00","BZN|NO2","Without Sequence","121.00","",""
"01/02/2025 10:45:00 - 01/02/2025 11:00:00","BZN|NO2","Without Sequence","121.00","",""
"01/02/2025 11:00:00 - 01/02/2025 11:15:00","BZN|NO2","Without Sequence","112.85","",""
"01/02/2025 11:15:00 - 01/02/2025 11:30:00","BZN|NO2","Without Sequence","112.85","",""
"01/02/2025 11:30:00 - 01/02/2025 11:45:00","BZN|NO2","Without Sequence","112.85","",""
"01/02/2025 11:45:00 - 01/02/2025 12:00:00","BZN|NO2","Without Sequence","112.85","",""
"01/02/2025 12:00:00 - 01/02/2025 12:15:00","BZN|NO2","Without Sequence","104.20","",""
"01/02/2025 12:15:00 - 01/02/2025 12:30:00","BZN|NO2","Without Sequence","104.20","",""
"01/02/2025 12:30:00 - 01/02/2025 12:45:00","BZN|NO2","Without Sequence","104.20","",""
"01/02/2025 12:45:00 - 01/02/2025 13:00:00","BZN|NO2","Without Sequence","104.20","",""
"01/02/2025 13:00:00 - 01/02/2025 13:15:00","BZN|NO2","Without Sequence","97.84","",""
"01/02/2025 13:15:00 - 01/02/2025 13:30:00","BZN|NO2","Without Sequence","97.84","",""
"01/02/2025 13:30:00 - 01/02/2025 13:45:00","BZN|NO2","Without Sequence","97.84","",""
"01/02/2025 13:45:00 - 01/02/2025 14:00:00","BZN|NO2","Without Sequence","97.84","",""
"01/02/2025 14:00:00 - 01/02/2025 14:15:00","BZN|NO2","Without Sequence","102.40","",""
"01/02/2025 14:15:00 - 01/02/2025 14:30:00","BZN|NO2","Without Sequence","102.40","",""
"01/02/2025 14:30:00 - 01/02/2025 14:45:00","BZN|NO2","Without Sequence","102.40","",""
"01/02/2025 14:45:00 - 01/02/2025 15:00:00","BZN|NO2","Without Sequence","102.40","",""
"01/02/2025 15:00:00 - 01/02/2025 15:15:00","BZN|NO2","Without Sequence","122.53","",""
"01/02/2025 15:15:00 - 01/02/2025 15:30:00","BZN|NO2","Without Sequence","122.53","",""
"01/02/2025 15:30:00 - 01/02/2025 15:45:00","BZN|NO2","Without Sequence","122.53","",""
"01/02/2025 15:45:00 - 01/02/2025 16:00:00","BZN|NO2","Without Sequence","122.53","",""
"01/02/2025 16:00:00 - 01/02/2025 16:15:00","BZN|NO2","Without Sequence","144.52","",""
"01/02/2025 16:15:00 - 01/02/2025 16:30:00","BZN|NO2","Without Sequence","144.52","",""
"01/02/2025 16:30:00 - 01/02/2025 16:45:00","BZN|NO2","Without Sequence","144.52","",""
"01/02/2025 16:45:00 - 01/02/2025 17:00:00","BZN|NO2","Without Sequence","144.52","",""
"01/02/2025 17:00:00 - 01/02/2025 17:15:00","BZN|NO2","Without Sequence","158.81","",""
"01/02/2025 17:15:00 - 01/02/2025 17:30:00","BZN|NO2","Without Sequence","158.81","",""
"01/02/2025 17:30:00 - 01/02/2025 17:45:00","BZN|NO2","Without Sequence","158.81","",""
"01/02/2025 17:45:00 - 01/02/2025 18:00:00","BZN|NO2","Without Sequence","158.81","",""
"01/02/2025 18:00:00 - 01/02/2025 18:15:00","BZN|NO2","Without Sequence","158.61","",""
"01/02/2025 18:15:00 - 01/02/2025 18:30:00","BZN|NO2","Without Sequence","158.61","",""
"01/02/2025 18:30:00 - 01/02/2025 18:45:00","BZN|NO2","Without Sequence","158.61","",""
"01/02/2025 18:45:00 - 01/02/2025 19:00:00","BZN|NO2","Without Sequence","158.61","",""
"01/02/2025 19:00:00 - 01/02/2025 19:15:00","BZN|NO2","Without Sequence","153.96","",""
"01/02/2025 19:15:00 - 01/02/2025 19:30:00","BZN|NO2","Without Sequence","153.96","",""
"01/02/2025 19:30:00 - 01/02/2025 19:45:00","BZN|NO2","Without Sequence","153.96","",""
"01/02/2025 19:45:00 - 01/02/2025 20:00:00","BZN|NO2","Without Sequence","153.96","",""
"01/02/2025 20:00:00 - 01/02/2025 20:15:00","BZN|NO2","Without Sequence","148.77","",""
"01/02/2025 20:15:00 - 01/02/2025 20:30:00","BZN|NO2","Without Sequence","148.77","",""
"01/02/2025 20:30:00 - 01/02/2025 20:45:00","BZN|NO2","Without Sequence","148.77","",""
"01/02/2025 20:45:00 - 01/02/2025 21:00:00","BZN|NO2","Without Sequence","148.77","",""
"01/02/2025 21:00:00 - 01/02/2025 21:15:00","BZN|NO2","Without Sequence","138.12","",""
"01/02/2025 21:15:00 - 01/02/2025 21:30:00","BZN|NO2","Without Sequence","138.12","",""
"01/02/2025 21:30:00 - 01/02/2025 21:45:00","BZN|NO2","Without Sequence","138.12","",""
"01/02/2025 21:45:00 - 01/02/2025 22:00:00","BZN|NO2","Without Sequence","138.12","",""
"01/02/2025 22:00:00 - 01/02/2025 22:15:00","BZN|NO2","Without Sequence","83.96","",""
"01/02/2025 22:15:00 - 01/02/2025 22:30:00","BZN|NO2","Without Sequence","83.96","",""
"01/02/2025 22:30:00 - 01/02/2025 22:45:00","BZN|NO2","Without Sequence","83.96","",""
"01/02/2025 22:45:00 - 01/02/2025 23:00:00","BZN|NO2","Without Sequence","83.96","",""
"01/02/2025 23:00:00 - 01/02/2025 23:15:00","BZN|NO2","Without Sequence","58.35","",""
"01/02/2025 23:15:00 - 01/02/2025 23:30:00","BZN|NO2","Without Sequence","58.35","",""
"01/02/2025 23:30:00 - 01/02/2025 23:45:00","BZN|NO2","Without Sequence","58.35","",""
"01/02/2025 23:45:00 - 02/02/2025 00:00:00","BZN|NO2","Without Sequence","58.35","",""
"02/02/2025 00:00:00 - 02/02/2025 00:15:00","BZN|NO2","Without Sequence","52.33","",""
"02/02/2025 00:15:00 - 02/02/2025 00:30:00","BZN|NO2","Without Sequence","52.33","",""
"02/02/2025 00:30:00 - 02/02/2025 00:45:00","BZN|NO2","Without Sequence","52.33","",""
"02/02/2025 00:45:00 - 02/02/2025 01:00:00","BZN|NO2","Without Sequence","52.33","",""
"02/02/2025 01:00:00 - 02/02/2025 01:15:00","BZN|NO2","Without Sequence","51.31","",""
"02/02/2025 01:15:00 - 02/02/2025 01:30:00","BZN|NO2","Without Sequence","51.31","",""
"02/02/2025 01:30:00 - 02/02/2025 01:45:00","BZN|NO2","Without Sequence","51.31","",""
"02/02/2025 01:45:00 - 02/02/2025 02:00:00","BZN|NO2","Without Sequence","51.31","",""
"02/02/2025 02:00:00 - 02/02/2025 02:15:00","BZN|NO2","Without Sequence","51.38","",""
"02/02/2025 02:15:00 - 02/02/2025 02:30:00","BZN|NO2","Without Sequence","51.38","",""
"02/02/2025 02:30:00 - 02/02/2025 02:45:00","BZN|NO2","Without Sequence","51.38","",""
"02/02/2025 02:45:00 - 02/02/2025 03:00:00","BZN|NO2","Without Sequence","51.38","",""
"02/02/2025 03:00:00 - 02/02/2025 03:15:00","BZN|NO2","Without Sequence","52.15","",""
"02/02/2025 03:15:00 - 02/02/2025 03:30:00","BZN|NO2","Without Sequence","52.15","",""
"02/02/2025 03:30:00 - 02/02/2025 03:45:00","BZN|NO2","Without Sequence","52.15","",""
"02/02/2025 03:45:00 - 02/02/2025 04:00:00","BZN|NO2","Without Sequence","52.15","",""
"02/02/2025 04:00:00 - 02/02/2025 04:15:00","BZN|NO2","Without Sequence","51.70","",""
